ELASTICSEARCH_ID,ADDRESS_PARTS0NAME,ADDRESS_PARTS0STREET,PARENT0COUNTRY,PARENT0COUNTRY_ID,PARENT0COUNTRY_A,PARENT0MACROREGION,PARENT0MACROREGION_ID,PARENT0REGION,PARENT0REGION_ID,PARENT0LOCALADMIN,PARENT0LOCALADMIN_ID,PARENT0LOCALITY,PARENT0LOCALITY_ID,ADDENDUM0IDERIOJA0ID,ADDENDUM0IDERIOJA0LENGUA,ADDENDUM0IDERIOJA0ESTADO,ADDENDUM0IDERIOJA0NOMBRE_ACTU,NAME0DEFAULT,NAME0ES,PHRASE0DEFAULT,PHRASE0ES,CENTER_POINT0LAT,CENTER_POINT0LON,LAYER,SOURCE
iderioja:street:calrj/0341726171000101--00012,Cantón,Travesía Cantón,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00012,spa,Oficial,Travesía Cantón,Travesía Cantón,Travesía Cantón,Travesía Cantón,Travesía Cantón,42.36989,-2.86219,street,calrj
iderioja:street:calrj/0341726171000101--00013,San Mamés,Calle San Mamés,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00013,spa,Oficial,Calle San Mamés,Calle San Mamés,Calle San Mamés,Calle San Mamés,Calle San Mamés,42.3737,-2.86423,street,calrj
iderioja:street:calrj/0341726171000101--00014,Sin nombre,No definido Sin nombre,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00014,spa,Oficial,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,No definido Sin nombre,42.36986,-2.86101,street,calrj
iderioja:street:calrj/0341726171000101--00015,Mayor,Travesía Mayor,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00015,spa,Oficial,Travesía Mayor,Travesía Mayor,Travesía Mayor,Travesía Mayor,Travesía Mayor,42.37086,-2.86701,street,calrj
iderioja:street:calrj/0341726171000101--00016,Viñas,Camino Viñas,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00016,spa,Oficial,Camino Viñas,Camino Viñas,Camino Viñas,Camino Viñas,Camino Viñas,42.37357,-2.86385,street,calrj
iderioja:street:calrj/0341726171000101--00017,Redajo,Camino Redajo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00017,spa,Oficial,Camino Redajo,Camino Redajo,Camino Redajo,Camino Redajo,Camino Redajo,42.37133,-2.86664,street,calrj
iderioja:street:calrj/0341726171000101--00018,Ayuntamiento,Plaza Ayuntamiento,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00018,spa,Oficial,Plaza Ayuntamiento,Plaza Ayuntamiento,Plaza Ayuntamiento,Plaza Ayuntamiento,Plaza Ayuntamiento,42.37023,-2.86618,street,calrj
iderioja:street:calrj/0341726171000101--00019,Mayor,Calle Mayor,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00019,spa,Oficial,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,42.37172,-2.86489,street,calrj
iderioja:street:calrj/0341726171000101--00020,San Juan,Travesía San Juan,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00020,spa,Oficial,Travesía San Juan,Travesía San Juan,Travesía San Juan,Travesía San Juan,Travesía San Juan,42.36934,-2.86401,street,calrj
iderioja:street:calrj/0341726171000101--00021,Vadillo,Camino Vadillo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00021,spa,Oficial,Camino Vadillo,Camino Vadillo,Camino Vadillo,Camino Vadillo,Camino Vadillo,42.37202,-2.86397,street,calrj
iderioja:street:calrj/0341726171000101--00022,Dos Mayor,Travesía Dos Mayor,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villar de Torre,0341726171,Villar de Torre,03417261710001,0341726171000101--00022,spa,Oficial,Travesía Dos Mayor,Travesía Dos Mayor,Travesía Dos Mayor,Travesía Dos Mayor,Travesía Dos Mayor,42.37159,-2.86631,street,calrj
iderioja:street:calrj/0341726172000101--00001,Monte,Camino Monte,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarejo,0341726172,Villarejo,03417261720001,0341726172000101--00001,spa,Oficial,Camino Monte,Camino Monte,Camino Monte,Camino Monte,Camino Monte,42.37295,-2.88987,street,calrj
iderioja:street:calrj/0341726172000101--00002,Amparo,Calle Amparo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarejo,0341726172,Villarejo,03417261720001,0341726172000101--00002,spa,Oficial,Calle Amparo,Calle Amparo,Calle Amparo,Calle Amparo,Calle Amparo,42.37217,-2.88898,street,calrj
iderioja:street:calrj/0341726172000101--00003,Mayor,Calle Mayor,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarejo,0341726172,Villarejo,03417261720001,0341726172000101--00003,spa,Oficial,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,Calle Mayor,42.37225,-2.889,street,calrj
iderioja:street:calrj/0341726172000101--00004,del Ayuntamiento,Plaza del Ayuntamiento,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarejo,0341726172,Villarejo,03417261720001,0341726172000101--00004,spa,Oficial,Plaza del Ayuntamiento,Plaza del Ayuntamiento,Plaza del Ayuntamiento,Plaza del Ayuntamiento,Plaza del Ayuntamiento,42.37268,-2.88792,street,calrj
iderioja:street:calrj/0341726172000101--00005,Río,Calle Río,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarejo,0341726172,Villarejo,03417261720001,0341726172000101--00005,spa,Oficial,Calle Río,Calle Río,Calle Río,Calle Río,Calle Río,42.37318,-2.88723,street,calrj
iderioja:street:calrj/0341726173000101--00001,Barrio Bajero,Calle Barrio Bajero,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00001,spa,Oficial,Calle Barrio Bajero,Calle Barrio Bajero,Calle Barrio Bajero,Calle Barrio Bajero,Calle Barrio Bajero,42.13151,-2.06745,street,calrj
iderioja:street:calrj/0341726173000101--00002,la Fuente,Calle la Fuente,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00002,spa,Oficial,Calle la Fuente,Calle la Fuente,Calle la Fuente,Calle la Fuente,Calle la Fuente,42.1315,-2.06702,street,calrj
iderioja:street:calrj/0341726173000101--00003,Cortijo,Calle Cortijo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00003,spa,Oficial,Calle Cortijo,Calle Cortijo,Calle Cortijo,Calle Cortijo,Calle Cortijo,42.13213,-2.06657,street,calrj
iderioja:street:calrj/0341726173000101--00004,Capellanía,Calle Capellanía,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00004,spa,Oficial,Calle Capellanía,Calle Capellanía,Calle Capellanía,Calle Capellanía,Calle Capellanía,42.13218,-2.06791,street,calrj
iderioja:street:calrj/0341726173000101--00005,de la Iglesia,Plaza de la Iglesia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00005,spa,Oficial,Plaza de la Iglesia,Plaza de la Iglesia,Plaza de la Iglesia,Plaza de la Iglesia,Plaza de la Iglesia,42.13214,-2.06678,street,calrj
iderioja:street:calrj/0341726173000101--00006,Iglesia,Calle Iglesia,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00006,spa,Oficial,Calle Iglesia,Calle Iglesia,Calle Iglesia,Calle Iglesia,Calle Iglesia,42.13199,-2.06762,street,calrj
iderioja:street:calrj/0341726173000101--00007,de la Escuela,Plaza de la Escuela,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00007,spa,Oficial,Plaza de la Escuela,Plaza de la Escuela,Plaza de la Escuela,Plaza de la Escuela,Plaza de la Escuela,42.13176,-2.06786,street,calrj
iderioja:street:calrj/0341726173000101--00008,el Sol,Calle el Sol,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00008,spa,Oficial,Calle el Sol,Calle el Sol,Calle el Sol,Calle el Sol,Calle el Sol,42.13154,-2.06777,street,calrj
iderioja:street:calrj/0341726173000101--00009,Eras,Calle Eras,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00009,spa,Oficial,Calle Eras,Calle Eras,Calle Eras,Calle Eras,Calle Eras,42.13121,-2.06854,street,calrj
iderioja:street:calrj/0341726173000101--00010,Calvario,Calle Calvario,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00010,spa,Oficial,Calle Calvario,Calle Calvario,Calle Calvario,Calle Calvario,Calle Calvario,42.13257,-2.06888,street,calrj
iderioja:street:calrj/0341726173000101--00011,Charquillo,Calle Charquillo,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarroya,0341726173,Villarroya,03417261730001,0341726173000101--00011,spa,Oficial,Calle Charquillo,Calle Charquillo,Calle Charquillo,Calle Charquillo,Calle Charquillo,42.13184,-2.06708,street,calrj
iderioja:street:calrj/0341726174000101--00001,San Esteban,Calle San Esteban,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarta-Quintana,0341726174,Quintana,03417261740001,0341726174000101--00001,spa,Normalizado,Calle San Esteban,Calle San Esteban,Calle San Esteban,Calle San Esteban,Calle San Esteban,42.42353,-3.04691,street,calrj
iderioja:street:calrj/0341726174000101--00002,San Esteban,Travesía San Esteban,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarta-Quintana,0341726174,Quintana,03417261740001,0341726174000101--00002,spa,Normalizado,Travesía San Esteban,Travesía San Esteban,Travesía San Esteban,Travesía San Esteban,Travesía San Esteban,42.42399,-3.04714,street,calrj
iderioja:street:calrj/0341726174000101--00003,San Esteban,Plaza San Esteban,España,034,ESP,La Rioja,03417,La Rioja,0341726,Villarta-Quintana,0341726174,Quintana,03417261740001,0341726174000101--00003,spa,Normalizado,Plaza San Esteban,Plaza San Esteban,Plaza San Esteban,Plaza San Esteban,Plaza San Esteban,42.42319,-3.04674,street,calrj
