ID,NAME,ABBR,GEOM0LAT,GEOM0LON,GEOM0BBOX,GEOM0AREA,LINEAGE0COUNTRY0ID,LINEAGE0COUNTRY0NAME,LINEAGE0COUNTRY0ABBR,LINEAGE0MACROREGION0ID,LINEAGE0MACROREGION0NAME,LINEAGE0MACROREGION0ABBR,LINEAGE0REGION0ID,LINEAGE0REGION0NAME,LINEAGE0REGION0ABBR,LINEAGE0LOCALADMIN0ID,LINEAGE0LOCALADMIN0NAME,LINEAGE0LOCALADMIN0ABBR,LINEAGE0LOCALITY0ID,LINEAGE0LOCALITY0NAME,LINEAGE0LOCALITY0ABBR,PLACETYPE
0340111028,Puerto Real,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111028,Puerto Real,,,,,localadmin
0340111029,Puerto Serrano,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111029,Puerto Serrano,,,,,localadmin
0340111030,Rota,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111030,Rota,,,,,localadmin
0340111031,San Fernando,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111031,San Fernando,,,,,localadmin
0340111032,Sanlúcar de Barrameda,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111032,Sanlúcar de Barrameda,,,,,localadmin
0340111033,San Roque,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111033,San Roque,,,,,localadmin
0340111034,Setenil de las Bodegas,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111034,Setenil de las Bodegas,,,,,localadmin
0340111035,Tarifa,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111035,Tarifa,,,,,localadmin
0340111036,Torre Alháquime,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111036,Torre Alháquime,,,,,localadmin
0340111037,Trebujena,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111037,Trebujena,,,,,localadmin
0340111038,Ubrique,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111038,Ubrique,,,,,localadmin
0340111039,Vejer de la Frontera,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111039,Vejer de la Frontera,,,,,localadmin
0340111040,Villaluenga del Rosario,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111040,Villaluenga del Rosario,,,,,localadmin
0340111041,Villamartín,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111041,Villamartín,,,,,localadmin
0340111042,Zahara,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111042,Zahara,,,,,localadmin
0340111901,Benalup-Casas Viejas,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111901,Benalup-Casas Viejas,,,,,localadmin
0340111902,San José del Valle,,36.55238,-5.76252,"-6.44301,36.00620,-5.08731,37.05231",7477.58229,034,España,ES,03401,Andalucía,,0340111,Cádiz,,0340111902,San José del Valle,,,,,localadmin
0340114,Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,,,,,,,region
0340114001,Adamuz,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114001,Adamuz,,,,,localadmin
0340114002,Aguilar de la Frontera,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114002,Aguilar de la Frontera,,,,,localadmin
0340114003,Alcaracejos,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114003,Alcaracejos,,,,,localadmin
0340114004,Almedinilla,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114004,Almedinilla,,,,,localadmin
0340114005,Almodóvar del Río,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114005,Almodóvar del Río,,,,,localadmin
0340114006,Añora,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114006,Añora,,,,,localadmin
0340114007,Baena,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114007,Baena,,,,,localadmin
0340114008,Belalcázar,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114008,Belalcázar,,,,,localadmin
0340114009,Belmez,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114009,Belmez,,,,,localadmin
0340114010,Benamejí,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114010,Benamejí,,,,,localadmin
0340114011,"Blázquez, Los",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114011,"Blázquez, Los",,,,,localadmin
0340114012,Bujalance,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114012,Bujalance,,,,,localadmin
0340114013,Cabra,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114013,Cabra,,,,,localadmin
0340114014,Cañete de las Torres,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114014,Cañete de las Torres,,,,,localadmin
0340114015,Carcabuey,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114015,Carcabuey,,,,,localadmin
0340114016,Cardeña,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114016,Cardeña,,,,,localadmin
0340114017,"Carlota, La",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114017,"Carlota, La",,,,,localadmin
0340114018,"Carpio, El",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114018,"Carpio, El",,,,,localadmin
0340114019,Castro del Río,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114019,Castro del Río,,,,,localadmin
0340114020,Conquista,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114020,Conquista,,,,,localadmin
0340114021,Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114021,Córdoba,,,,,localadmin
0340114022,Doña Mencía,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114022,Doña Mencía,,,,,localadmin
0340114023,Dos Torres,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114023,Dos Torres,,,,,localadmin
0340114024,Encinas Reales,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114024,Encinas Reales,,,,,localadmin
0340114025,Espejo,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114025,Espejo,,,,,localadmin
0340114026,Espiel,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114026,Espiel,,,,,localadmin
0340114027,Fernán-Núñez,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114027,Fernán-Núñez,,,,,localadmin
0340114028,Fuente la Lancha,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114028,Fuente la Lancha,,,,,localadmin
0340114029,Fuente Obejuna,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114029,Fuente Obejuna,,,,,localadmin
0340114030,Fuente Palmera,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114030,Fuente Palmera,,,,,localadmin
0340114031,Fuente-Tójar,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114031,Fuente-Tójar,,,,,localadmin
0340114032,"Granjuela, La",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114032,"Granjuela, La",,,,,localadmin
0340114033,Guadalcázar,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114033,Guadalcázar,,,,,localadmin
0340114034,"Guijo, El",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114034,"Guijo, El",,,,,localadmin
0340114035,Hinojosa del Duque,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114035,Hinojosa del Duque,,,,,localadmin
0340114036,Hornachuelos,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114036,Hornachuelos,,,,,localadmin
0340114037,Iznájar,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114037,Iznájar,,,,,localadmin
0340114038,Lucena,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114038,Lucena,,,,,localadmin
0340114039,Luque,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114039,Luque,,,,,localadmin
0340114040,Montalbán de Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114040,Montalbán de Córdoba,,,,,localadmin
0340114041,Montemayor,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114041,Montemayor,,,,,localadmin
0340114042,Montilla,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114042,Montilla,,,,,localadmin
0340114043,Montoro,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114043,Montoro,,,,,localadmin
0340114044,Monturque,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114044,Monturque,,,,,localadmin
0340114045,Moriles,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114045,Moriles,,,,,localadmin
0340114046,Nueva Carteya,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114046,Nueva Carteya,,,,,localadmin
0340114047,Obejo,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114047,Obejo,,,,,localadmin
0340114048,Palenciana,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114048,Palenciana,,,,,localadmin
0340114049,Palma del Río,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114049,Palma del Río,,,,,localadmin
0340114050,Pedro Abad,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114050,Pedro Abad,,,,,localadmin
0340114051,Pedroche,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114051,Pedroche,,,,,localadmin
0340114052,Peñarroya-Pueblonuevo,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114052,Peñarroya-Pueblonuevo,,,,,localadmin
0340114053,Posadas,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114053,Posadas,,,,,localadmin
0340114054,Pozoblanco,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114054,Pozoblanco,,,,,localadmin
0340114055,Priego de Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114055,Priego de Córdoba,,,,,localadmin
0340114056,Puente Genil,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114056,Puente Genil,,,,,localadmin
0340114057,"Rambla, La",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114057,"Rambla, La",,,,,localadmin
0340114058,Rute,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114058,Rute,,,,,localadmin
0340114059,San Sebastián de los Ballesteros,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114059,San Sebastián de los Ballesteros,,,,,localadmin
0340114060,Santaella,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114060,Santaella,,,,,localadmin
0340114061,Santa Eufemia,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114061,Santa Eufemia,,,,,localadmin
0340114062,Torrecampo,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114062,Torrecampo,,,,,localadmin
0340114063,Valenzuela,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114063,Valenzuela,,,,,localadmin
0340114064,Valsequillo,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114064,Valsequillo,,,,,localadmin
0340114065,"Victoria, La",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114065,"Victoria, La",,,,,localadmin
0340114066,Villa del Río,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114066,Villa del Río,,,,,localadmin
0340114067,Villafranca de Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114067,Villafranca de Córdoba,,,,,localadmin
0340114068,Villaharta,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114068,Villaharta,,,,,localadmin
0340114069,Villanueva de Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114069,Villanueva de Córdoba,,,,,localadmin
0340114070,Villanueva del Duque,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114070,Villanueva del Duque,,,,,localadmin
0340114071,Villanueva del Rey,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114071,Villanueva del Rey,,,,,localadmin
0340114072,Villaralto,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114072,Villaralto,,,,,localadmin
0340114073,Villaviciosa de Córdoba,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114073,Villaviciosa de Córdoba,,,,,localadmin
0340114074,"Viso, El",,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114074,"Viso, El",,,,,localadmin
0340114075,Zuheros,,37.99173,-4.80806,"-5.58420,37.18600,-4.00181,38.72940",13781.50051,034,España,ES,03401,Andalucía,,0340114,Córdoba,,0340114075,Zuheros,,,,,localadmin
0340118,Granada,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,,,,,,,region
0340118001,Agrón,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118001,Agrón,,,,,localadmin
0340118002,Alamedilla,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118002,Alamedilla,,,,,localadmin
0340118003,Albolote,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118003,Albolote,,,,,localadmin
0340118004,Albondón,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118004,Albondón,,,,,localadmin
0340118005,Albuñán,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118005,Albuñán,,,,,localadmin
0340118006,Albuñol,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118006,Albuñol,,,,,localadmin
0340118007,Albuñuelas,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118007,Albuñuelas,,,,,localadmin
0340118010,Aldeire,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118010,Aldeire,,,,,localadmin
0340118011,Alfacar,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118011,Alfacar,,,,,localadmin
0340118012,Algarinejo,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118012,Algarinejo,,,,,localadmin
0340118013,Alhama de Granada,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118013,Alhama de Granada,,,,,localadmin
0340118014,Alhendín,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118014,Alhendín,,,,,localadmin
0340118015,Alicún de Ortega,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118015,Alicún de Ortega,,,,,localadmin
0340118016,Almegíjar,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118016,Almegíjar,,,,,localadmin
0340118017,Almuñécar,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118017,Almuñécar,,,,,localadmin
0340118018,Alquife,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118018,Alquife,,,,,localadmin
0340118020,Arenas del Rey,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118020,Arenas del Rey,,,,,localadmin
0340118021,Armilla,,37.31213,-3.27044,"-4.32771,36.69371,-2.20771,38.08290",12627.10532,034,España,ES,03401,Andalucía,,0340118,Granada,,0340118021,Armilla,,,,,localadmin
